pente	biais	maeEvol
-20.002499999999998	-36.0	1299.6150250000012
-6.802962004950501	-31.445668316831675	1731.6320936448021
1.9527434170026456	-26.735915614708706	1933.5554125703034
7.789111804649974	-22.10500801360864	1993.1587565701755
11.69827829875108	-17.68454033580932	1966.5541976133347
14.329075884208477	-13.542460107266997	1889.3242045058475
16.107869654561952	-9.707676751875749	1783.9227999382936
17.316165103703042	-6.185583062403994	1664.1391355192384
18.140694405582927	-2.9678290019491116	1538.1739968639674
18.705894599722537	-0.0384509619481217	1410.2682709365572
19.095066700068042	2.6223139807120903	1281.8928394866757
19.364224314989098	5.0356852527213976	1152.2936237858532
19.551198870245777	7.222930498940919	1018.6536673737381
19.681653030446068	9.20454916974054	875.9724617588993
19.77306977433571	10.999828881788893	716.683259557082
19.837410152968378	12.626634311686008	533.3065722357557
19.88289167137608	14.101338873265618	382.4312829044728
19.91518330794972	15.438841844867218	275.4558638720368
19.93821189509897	16.65263446694945	199.29696492105842
19.954708500380132	17.75489196414879	144.8566599649043
19.96658014784671	18.75657710219192	105.78336570408985
19.97516372927408	19.667546462196526	77.62548169595372
19.981400131026966	20.496654191610826	57.25099031741453
19.98595411404125	21.25185027480259	42.44788598089809
19.98929716575918	21.940271811721715	31.64803384763656
19.9917649795669	22.568326695134825	23.735603961310588
19.993597482036645	23.141769627535083	17.913678444611605
19.994966810646492	23.66577074296474	13.611022081401343
19.99599694120989	24.144977278162838	10.41668511591788
19.99677750732879	24.58356882482046	8.033963731887182
19.997373565510127	24.985306724910433	6.247872734446299
19.997832519962515	25.35357816654329	4.902083788229065
19.99818905052887	25.691435513116293	3.882517818564115
19.998468631830676	26.001631362982003	3.1056314739336797
19.9986900550755	26.28664979636232	2.510026304003266
19.998867241396315	26.548734224432813	2.050417917599661
19.99901055022029	26.789912214604172	1.6932869479626607
19.999127726506906	27.01201762729112	1.4137325028751775
19.99922458886534	27.216710363540418	1.1931881991639905
19.99930553113386	27.4054939900599	1.017758960307321
19.99937388923389	27.579731478487062	0.8770059780701047
19.999432210403988	27.74065926905425	0.7630562528327084
19.99948245147127	27.889399844964725	0.6699479430049828
19.999526125372274	28.026972982568378	0.5931475628092425
19.99956440981271	28.154305823580955	0.5291928011236285
19.999598228138794	28.272241898891757	0.47542744877649457
19.99962830974752	28.381549218727198	0.4298040660010079
19.999655235382374	28.4829275308717	0.3907366182930718
19.999679471227687	28.57701483710111	0.3569900810570974
19.999701394674446	28.664393247783124	0.32759747662593397
19.99972131387291	28.74559424558802	0.30179732744555965
19.99973948263452	28.821103421291298	0.27898634847131276
19.99975611184062	28.891364737614353	0.25868354809479627
19.99977137821817	28.956784370829773	0.24050289514332973
19.999785431123627	29.017734174357635	0.22413243656907922
