pente	biais	MAEpentre	maeBiais
19.99999301911869	29.9674188522486	-0.006980193969269308	-0.0325776573107742
19.99999319244926	29.968227813129808	-0.006806876956687588	-0.031768783094860246
19.999993359802527	29.969008877588248	-0.0066395370701219925	-0.03098780231298475
19.999993521425363	29.969763197721733	-0.006477927412694928	-0.030233562990969406
19.999993677552943	29.970491871061935	-0.006321812794048221	-0.029504967714520162
19.999993828409366	29.971195943460263	-0.006170969108707958	-0.028800970744381614
19.99999397420824	29.971876411806292	-0.006025182731248915	-0.028120575297816527
19.999994115153232	29.972534226589246	-0.005884249996153041	-0.027462830987381164
19.99999425143858	29.973170294312357	-0.005747976651972628	-0.02682683140688077
19.999994383249586	29.973785479769266	-0.00561617739016544	-0.026211711855518446
19.999994510763074	29.97438060819102	-0.005488675389574205	-0.025616647190500573
19.99999463414782	29.974956467271625	-0.005365301873264858	-0.025040849802315624
19.999994753564977	29.97551380907963	-0.00524589569003993	-0.02448356770290104
19.999994869168436	29.976053351862667	-0.0051303029498044415	-0.023944082721544024
19.999994981105218	29.976575781751503	-0.005018376632964952	-0.023421708801085545
19.999995089515803	29.97708175436962	-0.00490997625556945	-0.02291579038825512
19.99999519453446	29.97757189635406	-0.004804967555150075	-0.022425700913192497
19.99999529628955	29.9780468067928	-0.00470322217758282	-0.021950841352026327
19.99999539490383	29.978507058583684	-0.004604617372444953	-0.02149063886819695
19.99999549049472	29.978953199719523	-0.004509035714362319	-0.021044545527790816
19.999995583174552	29.979385754503742	-0.004416364881423043	-0.020612037083554285
19.999995673050844	29.97980522470065	-0.004326497362939481	-0.020192611824796865
19.999995760226508	29.980212090624153	-0.004239330247649616	-0.019785789489047634
19.999995844800083	29.980606812168478	-0.004154765009184551	-0.01939111023159704
19.999995926865946	29.980989829784317	-0.004072707260397497	-0.0190081336486964
19.9999960065145	29.98136156540347	-0.003993066614434504	-0.018636437853801268
19.99999608383237	29.981722423314988	-0.003915756446812715	-0.01827561860120717
19.99999615890258	29.982072790995566	-0.003840693749302826	-0.01792528845575726
19.999996231804715	29.9824130398968	-0.0037677989297986514	-0.01758507600558822
19.999996302615095	29.982743526191733	-0.0036969956762828104	-0.017254625115776925
19.999996371406912	29.98306459148299	-0.003628210800839167	-0.01693359422043203
19.999996438250378	29.98337656347465	-0.0035613741034164546	-0.016621655650563127
19.99999650321287	29.983679756609902	-0.00349641820300711	-0.01631849499650379
19.999996566359048	29.983974472676334	-0.003433278451548336	-0.016023810503144827
19.99999662775099	29.98426100138069	-0.003371892770478375	-0.015737312494817884
19.99999668744829	29.984539620894783	-0.0033122015677728277	-0.015458722829354432
19.9999967455082	29.98481059837406	-0.003254147607039748	-0.0151877743800587
19.9999968019857	29.985074190450447	-0.0031976758989223876	-0.014924210542430903
19.99999685693362	29.985330643700728	-0.003142733626721217	-0.014667784766059455
19.99999691040274	29.985580195091874	-0.0030892700145864717	-0.014418260109498694
19.999996962441863	29.985823072404543	-0.0030372362532597565	-0.014175408816355635
19.99999701309791	29.986059494635875	-0.002986585432440414	-0.013939011913101212
19.999997062416004	29.986289672382753	-0.00293727244375523	-0.01370885882522776
19.999997110439548	29.98651380820651	-0.002889253870969117	-0.013484747013220276
19.999997157210295	29.98673209698009	-0.002842487971766481	-0.013266481625022841
19.999997202768423	29.98694472621859	-0.002796934571537566	-0.013053875165646201
19.9999972471526	29.98715187639402	-0.0027525550072218506	-0.012846747182331981
19.999997290400046	29.98735372123515	-0.0027093120648203593	-0.012644923964842647
19.999997332546606	29.987550428013172	-0.0026671698960608835	-0.012448238260093695
19.999997373626794	29.987742157813955	-0.0026260939892000755	-0.012256528999442242
19.999997413673853	29.987929065797527	-0.0025860511097517856	-0.012069641039408338
19.99999745271981	29.988111301445496	-0.0025470092342974125	-0.01188742491437786
19.99999749079553	29.988289008796986	-0.0025089375017992312	-0.011709736600779976
19.999997527930756	29.98846232667368	-0.0024718061630469813	-0.011536437291682713
19.99999756415416	29.988631388894525	-0.002435586553764022	-0.011367393182603412
19.999997599493387	29.988796324480624	-0.0024002510347344774	-0.011202475266117862
19.999997633975095	29.98895725785079	-0.002365772946065956	-0.011041559136724164
19.999997667624996	29.989114309008222	-0.0023321265807392778	-0.010884524804244294
19.999997700467894	29.989267593718804	-0.002299287134742407	-0.010731256515181612
19.999997732527724	29.989417223681343	-0.002267230671769944	-0.010581642582507307
19.99999776382758	29.989563306690226	-0.0022359341091616257	-0.010435575223616383
19.999997794389753	29.989705946790824	-0.0022053751550533286	-0.010292950404069235
19.999997824235766	29.989845244428015	-0.0021755322867440265	-0.01015366768981595
19.9999978533864	29.98998129658815	-0.0021463847290249484	-0.010017630105032094
19.999997881861724	29.990114196934794	-0.0021179124113193735	-0.009884743996033549
19.999997909681124	29.99024403593851	-0.0020900959432376886	-0.009754918902034771
19.999997936863323	29.990370901001015	-0.002062916612104928	-0.009628067430690166
19.99999796342642	29.990494876573948	-0.002036356316367094	-0.009504105139304376
19.999997989387897	29.990616044272507	-0.0020103975830464372	-0.009382950421472476
19.999998014764657	29.99073448298421	-0.0019850235087777433	-0.00926452439814227
19.999998039573043	29.990850268973	-0.0019602177468162198	-0.009148750813546798
19.999998063828855	29.990963475978926	-0.0019359645019273231	-0.009035555935466916
19.99999808754737	29.991074175313592	-0.0019122484929329708	-0.0089248684601281
19.99999811074337	29.991182435951565	-0.0018890549526755507	-0.008816619420151462
19.99999813343115	29.99128832461796	-0.0018663695753596344	-0.008710742097637407
19.99999815562454	29.99139190587235	-0.001844178536287906	-0.008607171939883217
19.999998177336927	29.99149324218919	-0.0018224684478677844	-0.008505846479307664
19.99999819858127	29.991592394034875	-0.0018012263529398886	-0.008406705255791512
19.999998219370106	29.99168941994165	-0.0017804397231256886	-0.008309689743423583
19.99999823971558	29.99178437657847	-0.001760096401847555	-0.008214743279355546
19.999998259629447	29.991877318818933	-0.0017401846495115514	-0.008121810995759003
19.999998279123094	29.99196829980648	-0.001720693068479644	-0.008030839755036484
19.99999829820755	29.992057371016923	-0.0017016106380592433	-0.007941778086850277
19.999998316893503	29.99214458231845	-0.001682926666239659	-0.007854576128335893
19.9999983351913	29.992229982029215	-0.001664630815398631	-0.007769185566469225
19.99999835311098	29.99231361697262	-0.0016467130397226448	-0.00768555958290909
19.999998370662258	29.992395532530384	-0.0016291636281219545	-0.007603652800790304
19.999998387854568	29.992475772693513	-0.0016119731453140317	-0.007523421233762591
19.999998404697045	29.99255438011124	-0.0015951324548445101	-0.007444822237320139
19.999998421198548	29.992631396138044	-0.0015786327101287867	-0.007367814461264892
19.999998437367672	29.99270686087882	-0.0015624653029936298	-0.007292357805034193
19.99999845321275	29.99278081323227	-0.0015466219120680513	-0.007218413374131725
19.999998468741868	29.992853290932633	-0.0015310944489379174	-0.007145943438335483
19.99999848396287	29.99292433058978	-0.0015158750695102796	-0.007074911391624283
19.999998498883368	29.992993967727745	-0.001500956156409341	-0.0070052817139665
19.999998513510747	29.99306223682181	-0.001486330337430708	-0.006937019933585376
19.999998527852178	29.993129171334136	-0.0014719904328090293	-0.006870092591930828
19.99999854191462	29.993194803748054	-0.001457929483891931	-0.0068044672092283775
19.999998555704835	29.99325916560105	-0.0014441407339801414	-0.00674011225133043
19.999998569229376	29.9933222875165	-0.0014306176325698417	-0.0066769970981551555
19.99999858249462	29.993384199234203	-0.0014173538035387523	-0.006615092013080997
19.999998595506753	29.993444929639793	-0.0014043430588350247	-0.006554368113615396
19.99999860827179	29.993504506793013	-0.001391579378742822	-0.006494797342903862
19.999998620795573	29.993562957954964	-0.0013790569353163916	-0.006436352442821977
19.999998633083777	29.993620309614347	-0.0013667700360491253	-0.006379006927587838
19.999998645141915	29.993676587512713	-0.0013547131836947912	-0.0063227350582467775
19.999998656975347	29.993731816668802	-0.0013428810159522974	-0.006267511818887303
19.99999866858929	29.993786021401995	-0.0013312683075475285	-0.006213312892644129
19.9999986799888	29.993839225354886	-0.0013198700150586617	-0.006160114639547274
19.99999869117881	29.993891451515058	-0.0013086811948020839	-0.006107894074326552
19.999998702164106	29.993942722236064	-0.0012976970701598489	-0.006056628845941318
19.99999871294935	29.993993059257647	-0.0012869129736792217	-0.006006297217001588
19.999998723539065	29.994042483725234	-0.0012763243901283872	-0.00595687804428394
19.999998733937666	29.99409101620874	-0.001265926895317513	-0.005908350760067194
19.999998744149437	29.99413867672069	-0.0012557162124194221	-0.005860695354024728
19.999998754178552	29.994185484733723	-0.0012456881625514703	-0.00581389235558662
19.99999876402907	29.994231459197437	-0.0012358386970369572	-0.005767922817119189
19.99999877370494	29.99427661855468	-0.0012261638546130803	-0.005722768297766141
19.999998783210014	29.994320980757237	-0.0012166597973809169	-0.005678410847749493
19.99999879254803	29.99436456328101	-0.0012073227807619525	-0.005634832993006338
19.99999880172264	29.994407383140622	-0.0011981491499582476	-0.005592017720670128
19.99999881073739	29.99444945690355	-0.001189135357057669	-0.005549948465132726
19.99999881959574	29.994490800703748	-0.0011802779576340684	-0.005508609094142898
19.999998828301052	29.99453143025482	-0.0011715735694469132	-0.005467983895757768
19.99999883685661	29.99457136086273	-0.0011630189263742174	-0.00542805756559547
19.999998845265605	29.99461060743807	-0.0011546108256797717	-0.005388815194739021
19.999998853531153	29.994649184507942	-0.0011463461554062704	-0.005350242257597273
19.999998861656284	29.9946871062274	-0.0011382218914333642	-0.005312324600697078
19.999998869643953	29.994724386390526	-0.0011302350779834923	-0.005275048431436105
19.999998877497042	29.994761038441137	-0.0011223828315903362	-0.005238400307422708
19.99999888521836	29.994797075483117	-0.0011146623366487419	-0.005202367126060565
19.999998892810645	29.99483251029042	-0.0011070708610627733	-0.005166936114870069
19.999998900276562	29.994867355316728	-0.0010996057380361357	-0.005132094821553555
19.999998907618714	29.99490162270481	-0.001092264368992577	-0.0050978311045105865
19.999998914839637	29.994935324295533	-0.0010850442189289922	-0.005064133124302757
19.999998921941806	29.994968471636625	-0.001077942807548684	-0.005030989334265303
19.999998928927635	29.99500107599112	-0.0010709577245038738	-0.004998388472746793
19.99999893579948	29.995033148345524	-0.0010640866112951563	-0.0049663195541957885
19.999998942559632	29.99506469941774	-0.0010573271760190117	-0.0049347718620644625
19.999998949210333	29.995095739664716	-0.001050677187023883	-0.004903734940430251
19.99999895575377	29.99512627928986	-0.0010441344495382232	-0.004873198586998395
19.99999896219208	29.995156328250197	-0.0010376968250927732	-0.004843152845820029
19.99999896852734	29.995185896263322	-0.0010313622442725823	-0.004813588000319182
19.999998974761585	29.99521499281411	-0.001025128663510646	-0.004784494566736068
19.999998980896798	29.99524362716122	-0.0010189941038758477	-0.004755863287159272
19.999998986934916	29.995271808343404	-0.001012956630054145	-0.0047276851240330405
19.999998992877828	29.9952995451856	-0.0010070143540270137	-0.004699951253299659
19.99999899872738	29.995326846304835	-0.001001165426308912	-0.004672653058876843
