pente	biais	maeEvol
0.03480613300320536	0.09488767848739633	98.97438017466123
0.06947490240009235	0.18527856175565083	99.25150316010769
0.10408786138032128	0.2720166200954146	99.51204639254965
0.1386450121057168	0.355283099492696	99.75684359487558
0.1731463612656322	0.43525018368824836	99.9866867855355
0.20759191984280967	0.512081447403021	100.20232836431471
0.2419817028909632	0.5859322868964844	100.40448309379204
0.27631572932349846	0.6569503289914782	100.59382998169887
0.3105940217128116	0.7252758196425358	100.77101406913648
0.3448166060996388	0.7910419930707734	100.93664812935909
0.3789835118119539	0.8543754224372698	101.09131428159567
0.413094771292935	0.9153963529782492	101.23556552416024
0.44715041993754895	0.9742190184792042	101.36992719088622
0.48115049593732073	1.0309519419212267	101.49489833472043
0.5150950401328789	1.0856982210911426	101.61095304211979
0.5489840958738887	1.1385557999074516	101.71854168171079
0.5828177088860028	1.1896177261764704	101.81809209049979
0.6165959271444783	1.2389723964573414	101.91001070075791
0.650318800754128	1.2867037886806303	101.99468361054643
0.6839863818352869	1.332891683132996	102.07247760070265
0.7175987244154963	1.3776118723897726	102.14374110096301
0.7511558843266153	1.4209363607482155	102.20880510776738
0.784657919107092	1.4629335536865142	102.26798405616162
0.818104887909135	1.50366843784741	102.32157664809357
0.8514968514105385	1.543202752020312	102.36986663928333
0.8848338717309316	1.5815951495721041	102.41312358674
0.9181160123522268	1.6189013527543163	102.45160355889297
0.9513433380430609	1.6551742992929503	102.48554981020739
0.9845159147870263	1.6904642816469235	102.51519342205981
1.0176338097145043	1.724819079301797	102.54075391156229
1.0506970910379203	1.758284084447114	102.56243980993706
1.083705827990248	1.7909024213682505	102.58044921196502
1.1166600907666038	1.8227150598671382	102.59497029795448
1.1495599504687715	1.8537609230104906	102.60618182960522
1.1824054790525167	1.8840769894892295	102.61425362107245
1.2151967492775462	1.9136983908586251	102.61934698647153
1.2479338346599829	1.9426585039151767	102.62161516500188
1.2806168094272306	1.9709890384534616	102.62120372480904
1.3132457484751066	1.9987201206340135	102.61825094664808
1.3458207273271319	2.0258803721817347	102.61288818835946
1.3783418220958685	2.05249698562337	102.60524023111608
1.4108091094462036	2.0785957957621424	102.59542560835307
1.4432226665604804	2.1042013475777344	102.5835569182477
1.4755825711053863	2.129336960730404	102.56974112057034
1.5078889012005081	2.154024790839063	102.55407981868966
1.5401417353884734	2.1782858876946665	102.5366695274736
1.5723411526065953	2.202140250562189	102.51760192779177
1.6044872321599486	2.225606880716789	102.49696410828949
1.6365800536958037	2.248703831352492	102.47483879507028
1.6686196971793523	2.2714482549948065	102.45130456989072
1.700606242870657	2.2938564485420945	102.42643607744306
1.7325397713027673	2.3159438960543004	102.40030422227076
1.7644203632609416	2.3377253094016988	102.37297635583607
1.7962480997629198	2.3592146668806815	102.34451645423152
1.828023062040194	2.3804252498982645	102.3149852870033
1.8597453315202293	2.4013696778219003	102.28444057753191
1.8914149898095836	2.422059941086355	102.25293715539094
1.923032118677885	2.4425074326448213	102.22052710108667
1.9545968000426208	2.4627229778470716	102.18725988355808
1.9861091159547009	2.482716862823328	102.15318249080055
2.0175691485847524	2.502498861448573	102.11833955395647
2.0489769802101145	2.5220782609583074	102.08277346519978
2.0803326932024917	2.541463886283189	102.04652448972473
2.1116363700162397	2.5606641231666356	102.0096308721336
2.142888093177247	2.579686940126254	101.97212893750381
2.1740879452723836	2.5985399093169166	101.9340531874003
2.2052360089394902	2.617230226350425	101.89543639108605
2.2363323668578805	2.635764729123935	101.85630967217058
2.267377101739327	2.6541499157067294	101.81670259092571
2.2983702963195114	2.67239196133242	101.77664322248313
2.3293120333499147	2.690496734541331	101.73615823112246
2.360202395590122	2.7084698125155566	101.69527294084311
2.3910414658005266	2.726316495647076	101.65401140240644
2.421829326735407	2.7440418213772797	101.61239645702591
2.452566061136365	2.761650577344345	101.57044979687052
2.4832517517261	2.7791473138730813	101.5281920225438
2.513886481202511	2.796536355840124	101.4856426976866
2.544470332233098	2.813821813945725	101.44282040084997
2.5750033874496614	2.83100759542181	101.39974277477373
2.605485729443274	2.8480974142045055	101.3564265731997
2.635917440759517	2.865094800597906	101.31288770534431
2.666298603893965	2.882003110454543	101.26914127814709
2.696629301287909	2.898825533896709	101.22520163640522
2.7269096153243044	2.9155651036016157	101.18108240090227
2.7571396283239316	2.9322247026721864	101.13679650462839
2.787319422541761	2.9488070721142194	101.09235622719044
2.8174490801635113	2.9653148179395967	101.04777322750016
2.847528683302391	2.981750417914249	101.00305857482803
2.877558313996013	2.9981162279686404	100.95822277830372
2.907538054203474	3.014414488287653	100.91327581494133
2.9374679858025954	3.0306473290959013	100.86822715626283
2.9673481905873085	3.0468167761537153	100.8230857935899
2.9971787502651837	3.062924755978256	100.77786026207124
3.026959746455094	3.078973100803517	100.73255866350779
3.0566912606850067	3.0949635532922626	100.68718868803644
3.086373374389897	3.110897771012319	100.6417576347291
3.116006168909774	3.1267773306889945	100.59627243116235
3.145589725487823	3.142603732244833	100.55073965200701
3.175124125268642	3.158378402637331	100.50516553668925
3.204609449296588	3.1741026995047243	100.45955600616743
3.234045778514209	3.189777914629447	100.41391667887066
3.263433193760769	3.2054052772283743	100.36825288583948
3.2927717757708552	3.220985957078519	100.3225696851098
3.3220616051730714	3.2365210674864087	100.27687187537722
3.3513027624887988	3.2520116681089593	100.23116400897807
3.380495328131038	3.267458767633275	100.18545040422096
3.4096393824033147	3.282863326322431	100.13973515710197
3.4387350054986525	3.2982262584339366	100.09402215243355
3.4677822774986082	3.31354843451725	100.04831507441696
3.496781278372366	3.3288306835963968	100.00261741668601
3.5257320879758876	3.34407379524343	99.95693249184828
3.554634786051114	3.3592785215482	99.91126344054932
3.5834894522252223	3.374445578989612	99.86561324008336
3.612296166009925	3.389575650213306	99.81998471257359
3.641055006800819	3.404669385720433	99.77438053274275
3.669766053876776	3.419727405471976	99.72880323529603
3.6984293863993742	3.4347503004128406	99.6832552219336
3.7270450834123707	3.449738633919727	99.63773876801335
3.755613223841208	3.464692943176594	99.59225602887955
3.7841338864925587	3.4796137404813385	99.54680904587596
3.8126071500539007	3.49450151448713	99.50139975205725
3.841033093093128	3.509356731381665	99.4560299776152
3.8694117940581867	3.524179836007454	99.4107014550336
3.8977433312767444	3.53897125292608	99.365415823985
3.926027782955884	3.553731387429239	99.32017463598302
3.954265227181824	3.5684606264992182	99.27497935880112
3.982455741919662	3.5831593397213473	99.22983138067158
4.010599405013145	3.5978278801508154	99.18473201427322
4.038696294184457	3.6124665851361475	99.15522574642031
4.066746487034032	3.6270757771014956	99.14926388983577
4.094750061040383	3.641655764289816	99.14329125841145
4.122707093559953	3.656206841468879	99.13730890451657
4.150617661826982	3.670729290601978	99.13131782703468
4.178481842953392	3.685223381485098	99.12531897404041
4.206299713928687	3.699689372352222	99.11931324534166
4.234071351619871	3.714127510450372	99.11330149489503
4.261796832771374	3.7285380325858943	99.1072845331006
4.289476234005002	3.7429211656434282	99.10126312898154
4.317109631819889	3.757277127078926	99.09523801225485
4.344697102592473	3.771606125388021	99.0892098752989
4.372238722576471	3.7859083605509762	99.08317937502174
4.3997345679028745	3.8001840244553833	99.07714713463687
4.427184714579954	3.81443330129773	99.07111374534975
4.45458923849327	3.8286563679648866	99.06507976795984
4.481948215405698	3.842853394396518	99.05904573438289
4.509261720957459	3.8570245439293784	99.05301214909665
4.536529830666158	3.87116997362439	99.04697949051481
4.563752619926838	3.8852898345773683	99.04094821229165
4.59093016401203	3.899384272214215	99.03491874456198
4.61806253807182	3.9134534265713494	99.02889149511843
4.64514981713392	3.9274974325621215	99.02286685053068
4.672192076103739	3.941516420229908	99.01684517720781
4.699189389764476	3.95551051498855	99.01082682240832
4.726141832777201	3.9694798378507783	99.00481211519913
4.753049479680951	3.9834245056452136	98.99880136736678
4.779912404892832	3.997344631222521	98.99279487428292
4.806730682708122	4.0112403236512595	98.98679291572694
4.8335043873003825	4.0251116884039435	98.98079575666677
4.86023359272157	4.0389588275338	98.97480364800134
4.886918372902154	4.052781839842693	98.9688168272653
4.913558801651244	4.066580821040656	98.96283551929893
4.94015495265671	4.080355863897449	98.95685993688431
4.966706899485312	4.094107058386538	98.95089028134988
4.993214715582839	4.1078344918218885	98.9449267431443
5.019678474274238	4.1215382489879095	98.93896950238225
5.046098248763759	4.1352184122629145	98.93301872936239
5.072474112135091	4.1488750617364065	98.92707458505983
5.098806137351513	4.162508275320508	98.92113722159363
5.125094397256038	4.176118128855815	98.91520678267106
5.15133896457156	4.189704696211969	98.90928340400967
5.177539911901014	4.203268049383204	98.90336721373816
5.203697311727519	4.216808258579113	98.89745833277738
5.2298112364145455	4.230325392310889	98.89155687520196
5.255881758206064	4.243819517473253	98.88487072810227
5.28190894922671	4.257290699422286	98.87503459654168
5.307892881481946	4.270739002049384	98.8652128066747
5.33383362685822	4.284164487851507	98.85540543502267
5.3597312571231335	4.297567217997932	98.84561255296076
5.3855858439256075	4.310947252393658	98.83583422697703
5.411397458796047	4.324304649739659	98.82607051891955
5.437166173146513	4.3376394675901215	98.8163214862303
5.462892058270887	4.350951762406822	98.80658718216786
5.488575185345049	4.364241589610797	98.79686765601873
5.514215625427041	4.3775090036314275	98.78716295329829
5.539813449457246	4.390754057953076	98.7774731159416
5.5653687282585595	4.403976805159398	98.7677981824842
5.590881532536561	4.417177296975436	98.758138188235
5.616351932879692	4.430355584307622	98.74849316543907
5.641779999759431	4.443511717281778	98.7388631434338
5.667165803530471	4.456645745279219	98.72924814879569
5.692509414430895	4.469757716971063	98.71964820548119
5.717810902582353	4.482847680350827	98.71006333495957
5.7430703379902415	4.495915682765388	98.70049355633957
5.768287790543882	4.508961770944419	98.69093888648946
5.793463330016699	4.521985991028339	98.68139934015151
5.818597026066402	4.534988388594884	98.6718749300501
5.843688948235161	4.547969008684344	98.66236566699502
5.86873916594979	4.56092789582355	98.65287155997915
5.893747748521925	4.573865094048662	98.6433926162718
5.918714765148207	4.586780646926821	98.6339288415065
5.943640284910462	4.599674597576729	98.62448023976548
5.968524376775881	4.612546988688198	98.61504681365898
5.993367109597204	4.625397862540729	98.6056285644011
6.018168552112898	4.638227261021167	98.5962254918816
6.04292877294734	4.6510352256404754	98.58683759473466
6.0676478406109995	4.663821797549679	98.57746487040328
6.09232582350062	4.676587017555014	98.56810731520109
6.116962789899401	4.689330926132323	98.55876492437106
6.141558807977178	4.702053563440736	98.54943769214115
6.166113945790608	4.714754969335673	98.5401256117768
6.190628271283347	4.727435183381199	98.5308286756316
6.215101852286237	4.740094244861767	98.52154687519473
6.239534756517484	4.752732192793379	98.51228020113619
6.263927051582843	4.765349065934192	98.50302864335018
6.288278804975795	4.777944902794598	98.49379219099545
6.312590084077736	4.790519741646807	98.48457083253466
6.336860956158152	4.803073620533954	98.4753645557709
6.361091488374806	4.815606577278754	98.46617334788299
6.385281747773916	4.8281186494917305	98.45699719545834
6.409431801290337	4.8406098745790365	98.44783608452528
6.4335417157477455	4.8530802897498875	98.4386900005823
6.457611557858817	4.865529932023631	98.42955892862695
6.481641394225409	4.877958838236464	98.42044285318306
6.505631291338743	4.89036704504782	98.41134175832629
6.529581315579581	4.902754588946442	98.40225562770854
6.5534915332184145	4.9151215062561535	98.39318444458124
6.577362010415635	4.927467833141351	98.38412819181755
6.601192813221723	4.939793605612218	98.37508685193285
6.624984007577422	4.952098859529694	98.36606040710527
6.648735659313923	4.964383630610189	98.35704883919405
6.672447834153043	4.976647954430072	98.34805212975775
6.696120597707402	4.988891866429938	98.33907026007131
6.719754015480608	5.00111540191867	98.33010321114212
6.743348152867431	5.013318596077296	98.32115096372543
