pente	biais	maeEvol
4.0153358712788405	1.4341385369976831	979.8438249174816
7.226818274514388	2.9023780293189256	1065.4864636914194
9.796016129463565	4.378867624197964	1118.9243394505831
11.851393016132203	5.843843779032735	1146.998826160307
13.49571792098289	7.28258267117748	1156.1990254109107
14.811204563781157	8.684326976939058	1147.908266777495
15.863622775482515	10.041431223638892	1129.3480732004002
16.705587533788886	11.348681761887773	1104.4953111020077
17.379190138302548	12.602756210590917	1076.1916138614931
17.918103108120892	13.801794270507278	1036.380754680402
18.34926406598767	14.945057435923209	978.170270471502
18.694222818566473	16.032659640150186	888.8679272715713
18.970218999108116	17.06535447470091	768.9212162358
19.191044164424664	18.04436750459484	638.2494054021196
19.367731458817143	18.97126450765463	531.4288943464296
19.509107334368277	19.847848309362607	452.6091025788088
19.622232918564478	20.67607835923464	370.4624711621633
19.712757101567092	21.458008373640236	292.9441119520673
19.785199000627788	22.195738312671576	233.9440051790272
19.843173927355522	22.891377712332854	191.16166647971764
19.889574158170433	23.547017995816294	161.94275089043992
19.92671354802856	24.16471186921517	138.7256182633
19.956443219337363	24.74645829190586	121.97174919154526
19.980244111480374	25.294191819374372	110.18896291265861
19.999301019191684	25.809775361959062	100.63516346637702
20.014561822297935	26.29499559922001	92.27515955665459
20.02678486878202	26.751560446338484	84.82744429685143
20.036576880684237	27.181098094024374	79.07297912879119
20.044423278415323	27.585157243206183	74.4331206284597
20.05071243991069	27.965208235369015	70.65792869463814
20.055755107745135	28.322644842846934	67.52803864112406
20.059799914684234	28.65878653391121	64.9459399849607
20.06304580403818	28.974881067719807	62.81452584538729
20.065651965898454	29.27210730618051	61.2732998871957
20.06774578611221	29.551578155189375	60.05005311479552
20.06942920547048	29.814343567864118	59.041061224024325
20.070783807085284	30.061393558359125	58.20529439740415
20.07187488633083	30.293661187472875	57.509819985995236
20.072754706845345	30.512025491217166	56.92818951010882
20.073465105387864	30.717314331352238	56.43914789236491
20.074039575783097	30.91030715303548	56.025600494980445
20.07450493613923	31.091737639529583	55.67378641841753
20.07488266268513	31.262296257644728	55.372616826634676
20.075189956903127	31.42263269046934	55.113145310519734
20.075440599297565	31.573358156151016	54.792203636379234
20.075645632470664	31.715047613163623	54.49342441227234
20.07581390764252	31.848241853750665	54.15240970422364
20.07595252192447	31.97344948815764	53.81221259403429
20.07606716819292	32.09114882292866	53.49803110672295
20.076162415041264	32.20178963700147	53.20718318344788
20.07624193079189	32.30579485963536	52.93737194781745
20.076308662753913	32.403562154383735	52.686617738501845
20.076364980675056	32.49546541340607	52.42134986386376
20.07641279154656	32.5818561664247	52.22216851680661
20.076453631488246	32.66306490858835	52.04045210648055
20.07648873929546	32.73940235142044	51.872601205222985
20.076519115313438	32.811160600916814	51.74989267234547
20.076545568571543	32.87861426672395	51.63494220863429
20.07656875452347	32.9420215061804	51.527205104108795
20.076589205270338	33.00162500684802	51.426185184325334
20.076607353768342	33.057652910997994	51.33142872701341
20.076623553222387	33.11031968535391	51.242519378026394
20.076638092626858	33.15982693923208	51.15907387978921
20.076651209222657	33.20636419405971	51.080738461984765
20.076663098485774	33.250109607095546	51.00718577354377
20.07667392213977	33.29123065202713	50.938112258517634
20.076683814586072	33.32988475897244	50.87323589722345
20.076692888067402	33.36621991627442	50.81229424917557
20.076701236816447	33.40037523634272	50.755042746457455
20.0767089403918	33.432481487669385	50.701253195873754
20.076716066362586	33.46266159502372	50.650712456109666
20.076722672471174	33.49103110971591	50.60322126233303
20.076728808377425	33.51769865170983	50.55859317580631
20.076734517067326	33.542766325261304	50.51665364009139
20.076739835992367	33.56633010966039	50.47723912874185
20.076744797992742	33.588480226563284	50.440196372019436
20.07674943204693	33.60930148531201	50.405381652314105
20.076753763881705	33.62887360755744	50.37266015969038
20.076757816469872	33.64727153242318	50.34190540036574
20.076761610437625	33.66456570337463	50.3129986521116
20.076765164399017	33.680822337888024	50.285828461453875
20.076768495231626	33.696103680949456	50.26029017835923
20.076771618304697	33.71046824335218	50.23628552467799
20.076774547668794	33.72397102570294	50.213722193163996
20.07677729621425	33.73666372899357	50.19251347428147
20.076779875804228	33.74859495254312	50.172577908410624
20.07678229738712	33.75981038006741	50.153838961300096
20.076784571092045	33.770352954587715	50.136224720916005
20.076786706310482	33.780263042847956	50.11966761400612
20.07678871176653	33.78957858986913	50.10410414089606
20.07679059557772	33.79833526423272	50.08947462717788
20.076792365308066	33.80656659464883	50.07572299107764
20.076794028014557	33.81430409833188	50.0627965254122
20.076795590288235	33.82157740167515	50.05064569312354
20.076797058290655	33.82841435368603	50.03922393548912
20.076798437786472	33.834841132616326	50.02848749214811
20.0767997341727	33.840882346195684	50.01839523219714
20.076800952505124	33.84656112585186	50.00890849561286
20.07680209752227	33.85189921527865	49.999990944355794
